OBJECTID;NAME;ITEM_NUMBER;TYPE_STATION;CLASS_STATION;TYPE_DISTRIBUTIE;YEAR_OF_CONSTRUCTION;EIGENAAR;STATUS_KAST;POSITIONDETERMINATION;ROAD;HOUSE_NUMBER;ADDRESS;LEVERANCIER;DATE_MODIFIED;BEHEERDER_OMS;FABRIKAAT;NAAM;NADERE_ADRES_AAND;POSTCODE;TOEGANGS_AANDUIDING_TEKST;WOONPLAATS;X;Y;LONG;LAT
351;H155;H155;Station;Station 10/0,4 kV/OV;Zelfbouw;1957-07-01;Stedin;In bedrijf;;LEGGELOSTR;169;;ENECO;2012-01-26;Stedin;ENECO;;Openbare weg;2541HS;10;S GRAVENHAGE;78928.88500000161;450964.2465;4.278394090663279;52.041775760927884
352;H152;H152;Station;Station 10/0,4 kV/OV;Zelfbouw;1958-07-01;Stedin;In bedrijf;;EELDEPLNTS;29;;ENECO;2012-01-26;Stedin;ENECO;;Openbare weg;2541JA;20;S GRAVENHAGE;78784.2965000011;451143.772999998;4.276246926348944;52.043369255456966
353;H153;H153;Station;Station 10/0,4 kV/OV;Zelfbouw;1956-07-01;Stedin;In bedrijf;;DWINGELOSTR;10;;ENECO;2012-01-26;Stedin;ENECO;;Openbare weg;2541RD;10;S GRAVENHAGE;79165.2250000015;451153.419500001;4.281796389918547;52.04350818938541
355;H156;H156;Station;Station 10/0,4 kV/OV;Zelfbouw;1957-07-01;Stedin;In bedrijf;;KOEKANGESTR;60;;ENECO;2012-01-26;Stedin;ENECO;;Openbare weg;2541PW;10;S GRAVENHAGE;79059.3399999999;451208.877;4.280240909847989;52.04399207521631
359;H140;H140;Station;Station 10/0,4 kV/OV;Zelfbouw;1954-07-01;Stedin;In bedrijf;;VALTHESTR;110;;ENECO;2012-01-26;Stedin;ENECO;;Openbare weg;2545TD;10;S GRAVENHAGE;78487.32200000061;451348.897999998;4.2718729508007725;52.04517174281112
485;H131;H131;Station;Station 10/0,4 kV/OV;Zelfbouw;1954-07-01;Stedin;In bedrijf;;ZUIDLARENSTR;;;ENECO;2012-01-26;Stedin;ENECO;;Openbare weg;2545VN;10;S GRAVENHAGE;78070.568500001;451834.5625;4.265689692852095;52.04947857497864
491;H132;H132;Station;Station 10/0,4 kV/OV;Zelfbouw;1953-07-01;Stedin;In bedrijf;;ZWEELOOSTR;110;;ENECO;2012-01-26;Stedin;ENECO;;Openbare weg;2545VE;10;S GRAVENHAGE;78249.9189999998;451686.951000001;4.26833702471253;52.04817690138826
134;H191;H191;Station;Station 10/0,4 kV/OV;Onbekend;1953-07-01;Stedin;In bedrijf;;WILDENBORGHSTR;141;;Onbekend;2012-01-26;Stedin;Onbekend;;Openbare weg;2531JC;10;S GRAVENHAGE;80533.629999999;451896.48950000096;4.3015776017156115;52.050371507978376
226;H182;H182;Station;Station 10/0,4 kV/OV;Onbekend;1939-07-01;Stedin;In bedrijf;;TROELSTRAKD;;;Onbekend;2012-01-26;Stedin;Onbekend;;Openbare weg;2531AA;10;S GRAVENHAGE;80586.7234999985;452607.97300000105;4.302196535756464;52.056772576395794
228;H184;H184;Station;Station 10/0,4 kV/OV;Niet van toepassing;1949-07-01;Stedin;In bedrijf;;A BYNSLN;56;;Inpandig;2012-01-26;Stedin;Inpandig;;Openbare weg;2531XB;10;S GRAVENHAGE;80612.5;452169.964499999;4.302667690201003;52.05283975695079
229;H192;H192;Station;Station 10/0,4 kV/OV;Zelfbouw;1953-07-01;Stedin;In bedrijf;;MIDDACHTENWG;256;;ENECO;2012-01-26;Stedin;ENECO;;Openbare weg;2531PJ;10;S GRAVENHAGE;80651.4574999995;451669.947000001;4.303344373562057;52.04835144022724
230;H190;H190;Station;Station 10/0,4 kV/OV;Onbekend;1953-07-01;Stedin;In bedrijf;;ZYPENDALSTR;21;;Onbekend;2012-01-26;Stedin;Onbekend;;Openbare weg;2531GR;10;S GRAVENHAGE;80670.5804999992;451947.863499999;4.303562649595774;52.05085157864407
439;A230;A230;Station;Klantstation 10 kV;Zelfbouw;1960-07-01;Combi;In bedrijf;;BRUGSESTR;;;ENECO;2012-03-15;Combi;ENECO;;Openbare weg;2587XN;10;S GRAVENHAGE;80453.9204999991;458646.5365;4.298940816628786;52.11102159588247
88;B133;B133;Station;Station 10/0,4 kV;Onbekend;1956-07-01;Combi;In bedrijf;;A V SOLMSSTR;4;;Onbekend;2012-03-15;Combi;Onbekend;;Openbare weg;2595TB;10;S GRAVENHAGE;82972.9530000016;455464.813000001;4.33638123384926;52.082761815331104
64685;L356;L356;Kast;OV Kast;Kast;2010-09-30;Gemeente Den Haag;In bedrijf;GPS ingemeten;Klaas Voskuilendreef;;;O&K;2016-11-28;Gemeente Den Haag;;;;;Hoek Henri Faasdreef\Klaas Voskuilendreef;Den Haag;87241.0340000019;453572.41400000104;4.39901600974109;52.06629365628213
62446;L410;L410;Kast;OV Kast;Kast;2009-01-01;Gemeente Den Haag;In bedrijf;GPS ingemeten;Veenweg;;;O&K;2016-11-28;Gemeente Den Haag;;;;;Boven aquaduct.;Den Haag;87404.5370000005;453056.046;4.4015023965590085;52.061673041332924
62125;E102;E102;Kast;OV Kast;Kast;2014-03-12;Gemeente Den Haag;In bedrijf;GPS ingemeten;Waldorpstraat;;;Kunststof;2016-12-12;Gemeente Den Haag;;;Onbekend;;T.h.v. Leeghwaterplein;Den Haag;81862.8869999982;453768.335999999;4.320552422497469;52.067370435167206
66925;Y543;543;Kast;OV Kast;Kast;2014-08-01;Gemeente Den Haag;In bedrijf;GPS ingemeten;DWARSKADE;34;;Kunststof;2017-02-22;Gemeente Den Haag;;;Naast;2498ZB;Bij STEDIN-kasten achter hek.;'S-GRAVENHAGE;86646.27050000061;450143.774;4.391029194987086;52.035407481798686
666;L265;L265;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;;BEKERSTR;8;;Onbekend;2017-03-10;Gemeente Den Haag;Onbekend;;Nabij;2492WD;;S GRAVENHAGE;87672.1475000009;454265.714000002;4.405165681802739;52.072576895016255
671;L267;L267;Kast;OV Kast;Onbekend;2001-01-01;Gemeente Den Haag;In bedrijf;;ARENASTR;46;;Onbekend;2017-03-10;Gemeente Den Haag;Onbekend;;Naast;2492XA;;S GRAVENHAGE;87994.1999999993;454163.585999999;4.4098825025257815;52.07169812663398
711;L244;L244;Kast;OV Kast;Onbekend;2000-01-01;Gemeente Den Haag;In bedrijf;;SNOEKBAARSSNGL;92;;Onbekend;2017-03-10;Gemeente Den Haag;Onbekend;;Binnen straal van 30 m;2492MC;;S GRAVENHAGE;88311.5929999985;452748.72700000205;4.414787580733569;52.05902108245225
662;L233;L233;Kast;OV Kast;Onbekend;2001-01-01;Gemeente Den Haag;In bedrijf;;MARJOLEINVELD;10;;Onbekend;2017-03-10;Gemeente Den Haag;Onbekend;;Binnen straal van 20 m;2492LE;;S GRAVENHAGE;87415.7910000011;453976.682;4.4014842475236655;52.06994815094488
668;L266;L266;Kast;OV Kast;Onbekend;2000-01-01;Gemeente Den Haag;In bedrijf;;TENNISBAAN;34;;Onbekend;2017-03-10;Gemeente Den Haag;Onbekend;;Tegenover;2492WP;;S GRAVENHAGE;87751.52600000051;454177.213;4.40634076361393;52.071791181726
759;B127;B127;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;LN V NW O INDIE;121;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2593BM;;S GRAVENHAGE;83033.08900000161;455809.58350000205;4.337185692163326;52.08586802076731
576;D137;D137;Station;Station 10/0,4 kV/OV;DS01 24/37;2006-11-30;Gemeente Den Haag;In bedrijf;;G V PRINSTERERLN;;;AKA;2012-03-15;Gemeente Den Haag;AKA;T.O. BUITENTUINEN;Openbare weg;2555HJ;10;S GRAVENHAGE;76903.9164999984;452922.60249999905;4.248436152206963;52.05909323001071
664;L360;L360;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;KLAVERVELD;;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Onbekend;2492MA;Naast 5426;S GRAVENHAGE;87617.6145000011;454130.262499999;4.404397120996811;52.07135296387303
116;L453;L453;Station;Station 10/0,4 kV;Onbekend;1999-11-17;Gemeente Den Haag;In bedrijf;;SLOBEENDPAD;1;;AKA;2012-03-15;Gemeente Den Haag;AKA; ;Openbare weg;2492NL;20;S GRAVENHAGE;88087.6319999993;453843.6745;4.411307786200411;52.06883437885835
56047;Y372;Y372;Kast;OV Kast;Kast;2011-01-01;Gemeente Den Haag;In bedrijf;Vermoedelijke ligging;Laan van Leidscheveen;;;Kunststof;2018-07-19;Gemeente Den Haag;;;;;Naast pijler Fietsovergangsbrug-Laan van Leidscheveen.  (Nabij Kruizing Guldenpad\Laan van Leidscheveen.);;86465.6680000015;452335.888;4.387957957445247;52.055085669544134
415;A103;A103;Station;Station 10 kV;Zelfbouw;1922-07-01;Combi;In bedrijf;;PR WILLEMPLN;6;;ENECO;2012-03-15;Combi;ENECO;PRINSENHEEM;Terrein;2584HP;10;S GRAVENHAGE;78960.7674999982;457856.05700000003;4.277323290880094;52.10371464305753
896;A105;A105;Kast;Onbekend;Onbekend;;Combi;In bedrijf;;Harteveltstraat;;;Onbekend;2012-03-15;Combi;Onbekend;;Achter;;;S GRAVENHAGE;79028.59250000119;458682.79650000104;4.27812874231922;52.11115356262086
935;A137;A137;Kast;Onbekend;Onbekend;;Combi;In bedrijf;;STATENPLN;1;;Onbekend;2012-03-15;Combi;Onbekend;;Achter;2582EW;;S GRAVENHAGE;79044.52549999951;456451.104499999;4.278858679640278;52.09110033265751
266;A220;A220;Station;Station 10/0,4 kV/OV;Zelfbouw;1955-07-01;Combi;In bedrijf;;ST HUBERTUSWG;8;;ENECO;2012-03-15;Combi;ENECO;;Openbare weg;2597JJ;10;S GRAVENHAGE;80922.59650000189;457453.620000001;4.306040977510331;52.100364163043714
421;A227;A227;Station;Station 10 kV;Zelfbouw;1960-07-01;Combi;In bedrijf;;POMPSTATIONSWG;;;ENECO;2012-03-15;Combi;ENECO;;Openbare weg;2597JT;10;S GRAVENHAGE;80655.2325000018;458070.272;4.302004925591052;52.10586997510477
423;A238;A238;Station;Station 10/0,4 kV/OV;Zelfbouw;1960-07-01;Combi;In bedrijf;;G KASTEINWG;4;;ENECO;2012-03-15;Combi;ENECO;;Openbare weg;2597NZ;10;S GRAVENHAGE;80915.71799999851;458090.629000001;4.305802114540946;52.10608785461233
425;A214;A214;Station;Station 10 kV;Zelfbouw;1960-07-01;Combi;In bedrijf;;NW DUINWG;15;;ENECO;2012-03-15;Combi;ENECO;;Openbare weg;2587AA;10;S GRAVENHAGE;79718.7019999996;458116.80950000096;4.288326650775613;52.106161568212904
592;D173;D173;Station;Station 10/0,4 kV/OV;Zelfbouw;1970-07-01;Gemeente Den Haag;In bedrijf;;MADEPOLDERWG;19;;ENECO;2012-03-15;Gemeente Den Haag;ENECO;;Openbare weg;2553EE;10;S GRAVENHAGE;75725.7965000011;450930.423999999;4.231722759498421;52.0410230195344
97649;H257;H257;Kast;OV Kast;;2018-06-13;Gemeente Den Haag;In bedrijf;;KERTETUINENWG;63;;;2018-11-26;Gemeente Den Haag;;;Openbare weg;2544CV;;S GRAVENHAGE;77337.15909999982;451869.376800001;4.254991779663803;52.049689154386975
97965;H302;H302;Kast;OV Kast;;2018-11-05;Gemeente Den Haag;In bedrijf;;R VISSCHERSTR;461;;;2018-11-27;Gemeente Den Haag;;;Openbare weg;2533VP;;S GRAVENHAGE;79445.0634999983;451706.309900001;4.28575251193876;52.04851508339808
97647;D159;D159;Kast;OV Kast;;2017-10-07;Gemeente Den Haag;In bedrijf;;L BIESTERFELDWG;146;;;2018-11-26;Gemeente Den Haag;;;Naast;;;;76198.05739999941;451888.5726;4.238384074154335;52.049700869854284
100207;D258;D258;Kast;OV Kast;;2018-11-19;Gemeente Den Haag;In bedrijf;;GLENN MILLERHOF;5A;;;2018-12-10;Gemeente Den Haag;;;Openbare weg;2551JP;;S GRAVENHAGE;76286.4452;452576.610300001;4.23951387658713;52.055896559030195
100526;D254;D254;Kast;OV Kast;;2018-10-05;Gemeente Den Haag;In bedrijf;;TOSCANNISTRAAT;149;;;2018-12-10;Gemeente Den Haag;;;Openbare weg;2551;;S GRAVENHAGE;76592.5108000003;453198.6274;4.24383284627587;52.06152977984632
100525;D255;D255;Kast;OV Kast;;2018-11-12;Gemeente Den Haag;In bedrijf;;D ELLINGTONSTR;43;;;2018-12-10;Gemeente Den Haag;;;Openbare weg;2551WG;;S GRAVENHAGE;76178.2353000008;452758.0953;4.237894538464728;52.057512111167995
100527;D206;D206;Kast;OV Kast;;2018-11-08;Gemeente Den Haag;In bedrijf;;G V PRINSTERENLN;233;;;2018-12-10;Gemeente Den Haag;;;Openbare weg;2555HR;;S GRAVENHAGE;76652.0414999984;453498.8006;4.244631910810451;52.06423574161149
100205;D326;D326;Kast;OV Kast;;2018-10-12;Gemeente Den Haag;In bedrijf;;J ROMEINSTR;4;;;2018-12-10;Gemeente Den Haag;;;Openbare weg;2552KD;;S GRAVENHAGE;77138.5058999993;452308.307999998;4.251996222578397;52.05360580170699
610;D124;D124;Station;Station 10/0,4 kV/OV;Zelfbouw;1976-07-01;Gemeente Den Haag;In bedrijf;;DELTAPLN;407;;ENECO;2012-03-15;Gemeente Den Haag;ENECO;T/O HTM;Openbare weg;2554GG;20;S GRAVENHAGE;75025.9420000017;454019.48950000096;4.220800706705377;52.06868258225904
943;D196;D196;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;VLIERBOOMSTR;423;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2564JD;;S GRAVENHAGE;77472.9400000013;453923.1415;4.256504716954144;52.068164625693946
979;D144;D144;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;J WATELERPAD;14;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2553TV;;S GRAVENHAGE;74948.77800000091;451929.36100000096;4.220165404740853;52.04988838367025
992;D152;D152;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;R PARESTR;14;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2552CR;;S GRAVENHAGE;76297.77650000161;452230.206;4.239758864937149;52.052785167540776
993;D150;D150;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;LOOSD HOOFDSTR;103;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2552AA;;S GRAVENHAGE;76313.5909999982;452460.357999999;4.23993637995173;52.0548557002156
996;D148;D148;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;DEKKERSHOEK;7;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2552DA;;S GRAVENHAGE;76399.4910000004;451506.155499998;4.241408081329274;52.046292834679534
998;D129;D129;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;LN V MEERDERVOORT;1136;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2555CA;;S GRAVENHAGE;76586.7230000012;453771.20149999904;4.243616973412262;52.06667445980675
549;D219;D219;Station;Station 10/0,4 kV/OV;Onbekend;1968-07-01;Gemeente Den Haag;In bedrijf;;DE WERF;52;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;GE GASSECTOR;Terrein;2544EK;20;S GRAVENHAGE;76483.34750000019;451128.662;4.242716978781952;52.042912324142485
593;D214;D214;Station;Station 10/0,4 kV/OV;Niet van toepassing;1963-07-01;Gemeente Den Haag;In bedrijf;;PISUISSESTR;;;Inpandig;2012-03-15;Gemeente Den Haag;Inpandig;;Openbare weg;2553BT;10;S GRAVENHAGE;75763.3724999987;452546.23999999795;4.2318956954674665;52.05554908482727
976;D224;D224;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;WESTMADEWG;48;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2553EM;;S GRAVENHAGE;74261.9794999994;450672.436999999;4.210451729502847;52.03849334799014
980;D223;D223;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;D V WASSENAARLN;;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Naast;2553EZ;Nederhoflaan 38;S GRAVENHAGE;75199.38450000061;451092.751499999;4.224013527039098;52.04240626372111
100206;D320;D320;Kast;OV Kast;;2018-11-23;Gemeente Den Haag;In bedrijf;;A SCHWEITZERLN;27;;;2018-12-10;Gemeente Den Haag;;;Openbare weg;2552PD;;S GRAVENHAGE;77718.1741000004;452766.635499999;4.260342425550513;52.05780577747381
100845;Y283;Y283;Kast;OV Kast;;;Gemeente Den Haag;In bedrijf;;Laan van Hoornwijck;;;;2018-12-13;Gemeente Den Haag;;;;;Hoek Laan van 's- Gravenmade;;84174.26859999819;451602.460200001;4.354705999871492;52.048206306316374
101490;Z239;Z239;Kast;OV Kast;;2018-08-09;Gemeente Den Haag;In bedrijf;;ORANEPLEIN;44;;;2019-01-10;Gemeente Den Haag;;;Openbare weg;2515LJ;;S GRAVENHAGE;81552.70729999989;454114.1395;4.3159550342980815;52.07043705547094
101488;Z237;Z237;Kast;OV Kast;;2018-08-22;Gemeente Den Haag;In bedrijf;;SLYPMOLEN;3;;;2019-01-10;Gemeente Den Haag;;;Openbare weg;2515ND;;S GRAVENVENHAGE;81461.90359999982;454291.430100001;4.314592663689305;52.072018277745734
101492;Z205;Z205;Kast;OV Kast;;2018-09-24;Gemeente Den Haag;In bedrijf;;SPUI;2;;;2019-01-10;Gemeente Den Haag;;;Openbare weg;2511BS;;S GRAVENHAGE;81446.3049999997;454987.530000001;4.314215150500998;52.07827189366769
101486;Z247;Z247;Kast;OV Kast;;2018-08-28;Gemeente Den Haag;In bedrijf;;ZUIDWAL;60;;;2019-01-10;Gemeente Den Haag;;;Openbare weg;2512ZJ;;S GRAVENHAGE;81117.684700001;454234.848700002;4.309585057118302;52.07146398522136
101485;Z227;Z227;Kast;OV Kast;;2018-09-06;Gemeente Den Haag;In bedrijf;;V RAVENSTEINSTRAAT;6;;;2019-01-10;Gemeente Den Haag;;;Openbare weg;2526TV;;S GRAVENHAGE;81137.9759999998;453802.063000001;4.309974612141007;52.067577348571504
101487;Z116;Z116;Kast;OV Kast;;2018-10-04;Gemeente Den Haag;In bedrijf;;SMITSTRAAT;45;;;2019-01-10;Gemeente Den Haag;;;Openbare weg;2571VM;;S GRAVENHAGE;79735.7248000018;454201.479499999;4.289439201553846;52.070978042660286
101494;Z253;Z253;Kast;OV Kast;;2018-06-07;Gemeente Den Haag;In bedrijf;;HANNEMANSTR;31;;;2019-01-10;Gemeente Den Haag;;;Openbare weg;2526VG;;S GRAVENHAGE;81132.3570000008;453961.950100001;4.309858080516989;52.06901346720262
101491;Z230;Z230;Kast;OV Kast;;2018-08-08;Gemeente Den Haag;In bedrijf;;J TOOROPSTR;20;;;2019-01-10;Gemeente Den Haag;;;Openbare weg;2526WL;;S GRAVENHAGE;81222.0876999982;453450.89440000104;4.311277002481059;52.064432685322664
101489;A115;A115;Kast;OV Kast;;2018-08-10;Gemeente Den Haag;In bedrijf;;SCHOLSTR;205;;;2019-01-10;Gemeente Den Haag;;;Openbare weg;2583WR;;S GRAVENHAGE;78738.7047000006;457288.021400001;4.2742097217660815;52.09857935775988
101493;A216;A216;Kast;OV Kast;;2018-10-04;Gemeente Den Haag;In bedrijf;;HARINGKD;149;;;2019-01-10;Gemeente Den Haag;;;Openbare weg;2584ED;;S GRAVENHAGE;79512.9690999985;457938.375700001;4.2853636412511085;52.10453001688085
102126;D228;D228;Kast;OV Kast;;2018-12-12;Gemeente Den Haag;In bedrijf;;MADESTEINWG;17;;;2019-01-15;Gemeente Den Haag;;;Openbare weg;2553EC;;S GRAVENHAGE;75192.32550000031;451693.27149999904;4.223770432109683;52.04780187087981
102125;H201;H201;Kast;OV Kast;;2018-08-18;Gemeente Den Haag;In bedrijf;;MEPPELRADE;249;;;2019-01-15;Gemeente Den Haag;;;Openbare weg;2544XR;;S GRAVENHAGE;77451.5088;451664.4954;4.256705016003276;52.04786396613608
635;D253;D253;Station;Station 10/0,4 kV/OV;Zelfbouw;1978-07-01;Gemeente Den Haag;In bedrijf;;PAGANINISTRAAT;;;ENECO;2012-03-15;Gemeente Den Haag;ENECO;T.O. 17;Openbare weg;2551;10;S GRAVENHAGE;76519.125;453334.092999999;4.242731775654056;52.062736765770886
995;D256;D256;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;K OLIVEREILAND;45;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2551JV;;S GRAVENHAGE;76375.1594999991;452785.824499998;4.24075897814394;52.0577892803408
570;D333;D333;Station;Station 10/0,4 kV/OV;Onbekend;1980-07-01;Gemeente Den Haag;In bedrijf;;A VD TANGSTR;1;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Openbare weg;2552HR;10;S GRAVENHAGE;76538.9545000009;451813.0515;4.243370255408937;52.0490705547836
199;E153;E153;Station;Station 10/0,4 kV/OV;Zelfbouw;1986-07-01;Gemeente Den Haag;In bedrijf;;1E LAAKDWWG;;;ENECO;2012-03-15;Gemeente Den Haag;ENECO;;Openbare weg;2521SP;20;S GRAVENHAGE;82241.1695000008;453606.589499999;4.326102956403773;52.06596666570216
841;Z516;Z516;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;;CARNEGIEPLN;4;;Onbekend;2016-11-04;Gemeente Den Haag;Onbekend;;Achter;2517KJ;;S GRAVENHAGE;80262.7820000015;456060.47300000105;4.296718023317626;52.08775566149127
842;Z515;Z515;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;;A PAULOWNASTR;117;;Onbekend;2016-11-04;Gemeente Den Haag;Onbekend;;Achter;2518BD;;S GRAVENHAGE;80390.46049999821;455977.009;4.298598908173123;52.08702281616466
62141;L420;L420;Kast;OV Kast;Kast;2009-01-01;Gemeente Den Haag;In bedrijf;GPS ingemeten;Starnmeerstraat;3;;O&K;2016-11-04;Gemeente Den Haag;;;;;Kruizing Starnmeerstraat\Vrouw Avenweg;Den Haag;87465.5450000018;452525.11100000096;4.402496894422197;52.056908973416675
66605;L361;L361;Kast;OV Kast;Kast;2014-02-21;Gemeente Den Haag;In bedrijf;GPS ingemeten;Speenkruidveld;8;;Kunststof;2016-12-12;Gemeente Den Haag;;;;;Nabij MS Station;Den Haag;87519.54630000141;453902.199000001;4.403012033743304;52.06929142367461
66607;L371;L371;Kast;OV Kast;Kast;2014-02-21;Gemeente Den Haag;In bedrijf;GPS ingemeten;Achterlijn;;;Kunststof;2016-12-12;Gemeente Den Haag;;;;;Sportsingel;Den Haag;87877.5254000016;454272.0009;4.4081596486914165;52.07265832275172
204;E108;E108;Station;Station 10/0,4 kV/OV;Zelfbouw;1968-07-01;Gemeente Den Haag;In bedrijf;;GOUDRIAANKD;T/O 17;;ENECO;2012-03-15;Gemeente Den Haag;ENECO;G.W.BASCULEBRUG;Openbare weg;2516GM;10;S GRAVENHAGE;82452.3720000014;453848.258000001;4.329131234463168;52.06816619450597
206;E116;E116;Station;Station 10/0,4 kV/OV;Niet van toepassing;1996-07-01;Gemeente Den Haag;In bedrijf;;LEEGHWATERKD;178;;Inpandig;2012-03-15;Gemeente Den Haag;Inpandig;POSEIDON;Terrein;2521DZ;20;S GRAVENHAGE;82064.870000001;453867.66099999804;4.3234764893045545;52.06828967967651
211;E101;E101;Station;Station 10/0,4 kV/OV;Niet van toepassing;1995-07-01;Gemeente Den Haag;In bedrijf;;Waldorplaan;;;Inpandig;2012-03-15;Gemeente Den Haag;Inpandig;CONSUMENTENBOND;Openbare weg;;10;S GRAVENHAGE;82169.1130000018;453990.879999999;4.32497028904104;52.06941073988719
248;E129;E129;Station;Station 10/0,4 kV;Niet van toepassing;1973-07-01;Gemeente Den Haag;In bedrijf;;STIELTJESSTR;958;;Inpandig;2012-03-15;Gemeente Den Haag;Inpandig;FLAT;Terrein;2521TH;20;S GRAVENHAGE;81390.8784999997;452782.177499998;4.313882256036478;52.05844552341989
816;E133;E133;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;A THYMSTR;20;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2524HK;;S GRAVENHAGE;81319.6259999983;452272.6395;4.312953377086226;52.05385694221553
820;E154;E154;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;MULTATULIHOF;;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Nabij;2524KA;Station E412;S GRAVENHAGE;81450.4915000014;452035.629000001;4.314912080702962;52.05174436049548
825;E155;E155;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;REINWARDTSTR;49;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Naast;2522AA;;S GRAVENHAGE;82290.675999999;453289.5075;4.326892351684274;52.06312360961531
12;F112;F112;Station;Station 10/0,4 kV/OV;Niet van toepassing;1969-07-01;Gemeente Den Haag;In bedrijf;;T MANN BOUWM LN;5-11;;Inpandig;2012-03-15;Gemeente Den Haag;Inpandig;ALBERT HEYN;Openbare weg;2597GV;10;S GRAVENHAGE;82105.98750000079;457953.099500001;4.323202898643774;52.105009996197325
764;F138;F138;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;BENOORDENHOUTSEWG;280;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2596BJ;;S GRAVENHAGE;83191.5414999984;456962.95149999904;4.339254297973272;52.096253685170595
768;F134;F134;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;LEIDSESTRWG;57;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2594BB;;S GRAVENHAGE;83817.46700000021;457330.822500002;4.348310583311917;52.099640525977016
26285;E241;E241;Station;;;;Gemeente Den Haag;In bedrijf;;Lobattostraat;;;;2016-03-01;Gemeente Den Haag;;;;;;;81485.15249999981;453234.35260000103;4.315159334326822;52.062521641747885
354;H142;H142;Station;Station 10/0,4 kV/OV;Zelfbouw;1963-07-01;Gemeente Den Haag;In bedrijf;;DEDEMSVAARTWG;307/370;;ENECO;2015-11-11;Gemeente Den Haag;ENECO;FLAT;Openbare weg;2545DN;20;S GRAVENHAGE;78600.0984999985;451196.252999999;4.273550723475546;52.04381552191586
94445;D286;D286;Kast;OV Kast;;2018-03-12;Gemeente Den Haag;In bedrijf;;ALBARDASTR;8;;;2018-09-06;Gemeente Den Haag;;;Achter;2555XR;;S GRAVENHAGE;77201.19060000031;453493.427900001;4.252640030771308;52.064264849548486
51887;;;Station;;;;Gemeente Den Haag;In bedrijf;;;;;;2016-03-17;Gemeente Den Haag;;;;;;;77832.1363999993;451020.394000001;4.262398183860534;52.04212875613521
51889;H292;H292;Kast;OV Kast;;2012-04-01;Gemeente Den Haag;In bedrijf;;Zwaardvegersgaarde;28t;;;2016-03-17;Gemeente Den Haag;;;;2542TE;Voor hoogspanningruimte H232;Den Haag;78374.65150000161;450761.504900001;4.270362513609763;52.03987745035734
55086;E143;E143;Station;Station 10/0,4 kV/OV;;2013-11-30;Gemeente Den Haag;In bedrijf;;KETELSTRAAT;T/O 21;;;2016-08-08;Gemeente Den Haag;;;Openbare weg;2516;Tegen HSR Ketelstraat-straatzijde;S GRAVENHAGE;82894.27620000021;453176.3057;4.335717056502533;52.0621851716411
977;D171;D171;Kast;OV Kast;Onbekend;2018-06-04;Gemeente Den Haag;In bedrijf;;A DE JONGSTR;27;;Onbekend;2018-09-06;Gemeente Den Haag;Onbekend;;Achter;2553RK;;S GRAVENHAGE;74513.41019999981;451323.77930000104;4.2139622260632565;52.04438323561257
